Année universitaire 2025-2026,,,,,,,,,,,,,
,,,,Emploi  du  temps  LPMN,,,,,,,,,
Version du 21/11,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,08h30-09h30,09h30-10h30,10h30-11h30,11h30-12h30,12h30-13h30,13h30-14h30,14h30-15h30,15h30-16h30,16h30-17h30,17h30-18h30
Ven.,8,Mai,2026,FÉRIÉ / ENTREPRISE,,,,,,,,,
Jeu.,14,Mai,2026,FÉRIÉ / ENTREPRISE,,,,,,,,,
Ven.,15,Mai,2026,,,,,,UE61 - Droit des successions et des libéralités - V. GAYRAUD-JUSTY,,,,
Jeu.,21,Mai,2026,,,,,,,U51 - Droit des contrats - M. VONWILL (15h-18h),,,
Ven.,22,Mai,2026,U51 - Droit des contrats - M. VONWILL,,,,,,,,,
Jeu.,28,Mai,2026,"UE62 - Vente immobilière : Avant-contrats, diagnostics  - V. LESPINASSE",,,,,,,,,
Ven.,29,Mai,2026,UE54 - Anglais - J. CERNIS ,,,,,,,,,
Jeu.,4,Juin,2026,,,,,,,U51 - Droit des contrats - M. VONWILL (15h-18h),,,
Ven.,5,Juin,2026,U51 - Droit des contrats - M. VONWILL,,,,,,,,,
Jeu.,11,Juin,2026,"UE62 - Vente immobilière : Avant-contrats, diagnostics  - V. LESPINASSE",,,,,,,,,
Ven.,12,Juin,2026,"UE62 - Vente immobilière : Avant-contrats, diagnostics  - V. LESPINASSE",,,,,,,,,
Jeu.,18,Juin,2026,,,,,,,,,,
Ven.,19,Juin,2026,? Septeo,,,,,? Septeo,,,,
Lun.,22,Juin,2026,PARTIELS S6,,,,,PARTIELS S6,,,,
Mar.,23,Juin,2026,PARTIELS S6,,,,,PARTIELS S6,,,,
Mer.,24,Juin,2026,PARTIELS S6,,,,,PARTIELS S6,,,,
Jeu.,25,Juin,2026,PARTIELS S6,,,,,PARTIELS S6,,,,
Ven.,26,Juin,2026,PARTIELS S6,,,,,PARTIELS S6,,,,
Sam.,27,Juin,2026,PARTIELS S6,,,,,,,,,
Lun.,29,Juin,2026,PARTIELS S6,,,,,PARTIELS S6,,,,
Mar.,30,Juin,2026,PARTIELS S6,,,,,PARTIELS S6,,,,
Mer.,1,Juil.,2026,SOUTENANCES,,,,,SOUTENANCES,,,,
Jeu.,2,Juil.,2026,SOUTENANCES,,,,,SOUTENANCES,,,,
Ven.,3,Juil.,2026,SOUTENANCES,,,,,SOUTENANCES,,,,
