Année Universitaire 2025-2026,,,,,,,,,,,,,
,,,,Emploi  du  temps  LGCVM,,,,,,,,,
Version du 15/12,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,08h30-09h30,09h30-10h30,10h30-11h30,11h30-12h30,12h30-13h30,13h30-14h30,14h30-15h30,15h30-16h30,16h30-17h30,17h30-18h30
Jeu.,5,Fév.,2026,,ESC123 - Marketing Digit. et Plan d'acq. on-line - J. CARNIEL (3h),,,,DRA106 - Principaux contrats - A. GUILLON-VIRELY (2h),,,,
Ven.,6,Fév.,2026,,,,,,,,,,
Jeu.,12,Fév.,2026,CSV002 - Datascience - J. CARNIEL,,,,,CSV002 - Datascience - J. CARNIEL,,,,
Ven.,13,Fév.,2026,,,,,,,,,,
Jeu.,19,Fév.,2026,CSV002 - Datascience - J. CARNIEL,,,,,CSV002 - Datascience - J. CARNIEL,,,,
Ven.,20,Fév.,2026,,,,,,,,,,
Jeu.,26,Fév.,2026,CSV002 - Datascience - J. CARNIEL,,,,,,,,,
Ven.,27,Fév.,2026,,,,,,,,,,
Jeu.,5,Mars,2026,,,,,,,,,,
Ven.,6,Mars,2026,,,,,,,,,,
Jeu.,12,Mars,2026,CSV002 - Datascience - J. CARNIEL,,,,,CSV002 - Datascience - J. CARNIEL,,,,
Ven.,13,Mars,2026,MSE101 - Management des organisations - F. GIL,,,,,,,,,
Mer.,18,Mars,2026,MASTERCLASS,,,,,,,,,
Jeu.,19,Mars,2026,CSV002 - Datascience - J. CARNIEL,,,,,CSV002 - Datascience - J. CARNIEL,,,,
Ven.,20,Mars,2026,,,,,,,,,,
Jeu.,26,Mars,2026,,,,,,CSV002 - Datascience - J. CARNIEL,,,,
Ven.,27,Mars,2026,MSE101 - Management des organisations - F. GIL,,,,,,,,,
Jeu.,2,Avr.,2026,,,,,,CSV002 - Datascience - J. CARNIEL,,,,
Ven.,3,Avr.,2026,,,,,,UAM110 - Expériences professionnelles - F. GIL,,,,
Jeu.,9,Avr.,2026,,,,,,,,,,
Ven.,10,Avr.,2026,MSE101 - Management des organisations - F. GIL,,,,,,,,,
Jeu.,16,Avr.,2026,MSE101 - Management des organisations - F. GIL,,,,,UAM110 - Expériences professionnelles - F. GIL,,,,
Ven.,17,Avr.,2026,MSE101 - Management des organisations - F. GIL,,,,,CCG100 - Comptabilité et contrôle de gestion - A-M. GROTHE-SOULA,,,,
Jeu.,23,Avr.,2026,,,,,,CSV002 - Datascience - J. CARNIEL,,,,
Ven.,24,Avr.,2026,,,,,,,,,,
Jeu.,30,Avr.,2026,MSE101 - Management des organisations - F. GIL,,,,,UAM110 - Expériences professionnelles - F. GIL,,,,
Ven.,1,Mai,2026,FÉRIÉ / ENTREPRISE,,,,,,,,,
Jeu.,7,Mai,2026,CCG100 - Comptabilité et contrôle de gestion - A-M. GROTHE-SOULA,,,,,,,,,
Ven.,8,Mai,2026,FÉRIÉ / ENTREPRISE,,,,,,,,,
Jeu.,14,Mai,2026,FÉRIÉ / ENTREPRISE,,,,,,,,,
Jeu.,21,Mai,2026,CCG100 - Comptabilité et contrôle de gestion - A-M. GROTHE-SOULA,,,,,,,,,
Ven.,22,Mai,2026,CCG100 - Comptabilité et contrôle de gestion - L. LE DAMANY,,,,,CCG100 - Comptabilité et contrôle de gestion - L. LE DAMANY,,,,
Jeu.,28,Mai,2026,CCG100 - Comptabilité et contrôle de gestion - A-M. GROTHE-SOULA,,,,,UAM110 - Expériences professionnelles - F. GIL,,,,
Ven.,29,Mai,2026,CCG100 - Comptabilité et contrôle de gestion - L. LE DAMANY,,,,,CCG100 - Comptabilité et contrôle de gestion - L. LE DAMANY,,,,
Jeu.,4,Juin,2026,CCG100 - Comptabilité et contrôle de gestion - A-M. GROTHE-SOULA,,,,,CSV002 - Datascience - J. CARNIEL,,,,
Ven.,5,Juin,2026,CCG100 - Comptabilité et contrôle de gestion - L. LE DAMANY,,,,,CCG100 - Comptabilité et contrôle de gestion - L. LE DAMANY,,,,
Jeu.,11,Juin,2026,MSE101 - Management des organisations - F. GIL,,,,,MSE101 - Management des organisations - F. GIL,,,,
Ven.,12,Juin,2026,,,,,,,,,,
Mar.,16,Juin,2026,CSV002 - Datascience au service de la gestion de la relation client (4h),,,,,ESC103 - Veille stratégique et concurentielle (3h),,,,
Mer.,17,Juin,2026,,CCG100 - Comptabilité et contrôle de gestion (3h),,,,J. BANALISÉE POUR RÉVISIONS,,,,
Jeu.,18,Juin,2026,ESC101 - Mercatique : Études de marché et nouveaux enjeux de la Data (4h),,,,,MSE101 - Management des organisations (3h),,,,
Ven.,19,Juin,2026,UAM110 - Expériences professionnelles - F. GIL,,,,,UAM110 - Expériences professionnelles - F. GIL,,,,
Jeu.,25,Juin,2026,,,,,,,,,,
Ven.,26,Juin,2026,,,,,,,,,,
Jeu.,2,Juil.,2026,,,,,,,,,,
Ven.,3,Juil.,2026,,,,,,,,,,
Lun.,6,Juil.,2026,SOUTENANCES,,,,,SOUTENANCES,,,,
Mar.,7,Juil.,2026,SOUTENANCES,,,,,SOUTENANCES,,,,
Mer.,8,Juil.,2026,SOUTENANCES,,,,,SOUTENANCES,,,,
Jeu.,9,Juil.,2026,SOUTENANCES,,,,,SOUTENANCES,,,,
Ven.,10,Juil.,2026,SOUTENANCES,,,,,SOUTENANCES,,,,
